mandat_id,mandature_id,personne_id,nom,prenom,role,from_date,to_date,source_personne,source
,gouv_doumergue_2,,Laval,Pierre,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_laval_1,,Laval,Pierre,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_1,,Laval,Pierre,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Laval,Pierre,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_2,,Laval,Pierre,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_laval_3,,Laval,Pierre,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_laval_3,,Laval,Pierre,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(3)
,gouv_laval_4,,Laval,Pierre,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(4)
,gouv_laval_4,,Laval,Pierre,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(4)
,gouv_painleve_2,,Laval,Pierre,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_tardieu_2,,Laval,Pierre,Ministre du Travail et de la Prévoyance Sociale,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_tardieu_3,,Laval,Pierre,Ministre du Travail et de la Prévoyance Sociale,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(3)
,gouv_ribot_4,,Le Cherpy,Joseph,Sous-secrétaire d’État à l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(4)
,gouv_reynaud,,Le Cour-Grandmaison,Jean,Sous-secrétaire d’État à la Marine militaire,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Reynaud
,gouv_chautemps_2,,Le Gorgeu,Victor,Sous-secrétaire d’État à l’Éducation nationale chargé de l’Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(2)
,gouv_sarraut_1,,Le Gorgeu,Victor,Sous-secrétaire d’État à l’Éducation nationale chargé de l’Éducation physique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_briand_7,,Le Trocquer,Yves,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_clemenceau_2,,Le Trocquer,Yves,Sous-secrétaire d'État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_francois-marsal,,le Trocquer,Yves,"Ministre des Travaux publics, des Ports et de la Marine marchande",,,,https://fr.wikipedia.org/wiki/Gouvernement_Frédéric_François-Marsal
,gouv_leygues,,Le Trocquer,Yves,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Le Trocquer,Yves,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Le Trocquer,Yves,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_poincare_2,,Le Trocquer,Yves,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(2)
,gouv_poincare_3,,Le Trocquer,Yves,"Ministre des Travaux publics, des Ports et de la Marine marchande",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_blum_1,,Lebas,Jean-Baptiste,Ministre du Travail,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Lebas,Jean-Baptiste,"Ministre des Postes, Télégraphes et Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Lebas,Jean-Baptiste,"Ministre des Postes, Télégraphes et Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_casimir_perier,,Lebon,Maurice,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_méline,,Lebon,André,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Méline
,gouv_ribot_3,,Lebon,André,"Ministre du Commerce, de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(3)
,gouv_dupuy_4,,Lebret,Georges,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_5,,Lebret,Georges,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_caillaux,,Lebrun,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Caillaux
,gouv_clemenceau_2,,Lebrun,Albert,Ministre du Blocus et des Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_doumergue_1,,Lebrun,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(1)
,gouv_poincare_1,,Lebrun,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_poincare_1,,Lebrun,Albert,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(1)
,gouv_briand_7,,Lefebvre du Prey,Edmond,Ministre de l’Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_francois-marsal,,Lefebvre du Prey,Edmond,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Frédéric_François-Marsal
,gouv_poincare_3,,Lefebvre du Prey,Edmond,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_briand_2,,Lefèvre,André,Sous-secrétaire d'État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(2)
,gouv_casimir_perier,,Lefèvre,Auguste,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jean_Casimir-Perier
,gouv_leygues,,Lefèvre,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Lefèvre,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Lefèvre,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_brisson_1,,Legrand,Pierre,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(1)
,gouv_duclerc,,Legrand,Pierre,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_dupuy_4,,Legrand,Jules,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_5,,Legrand,Jules,Sous-secrétaire d'État,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_fallieres,,Legrand,Pierre,Ministre du Commerce,,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_floquet,,Legrand,Pierre,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Floquet
,gouv_gambetta,,Lelièvre,Adolphe,Sous-secrétaire d'État aux Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Gambetta
,gouv_clemenceau_2,,Lémery,Henry,Sous-secrétaire d’État aux Transports Maritimes et à la Marine Marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_doumergue_2,,Lémery,Henry,Sous-secrétaire d'État à la Marine marchande,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_briand_7,,Leredu,Georges,"Ministre de l’Hygiène, de l’Assistance et des Prévoyances sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_leygues,,Leredu,Georges,Sous-secrétaire d'État aux Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_2,,Leredu,Georges,Sous-secrétaire d’État aux Régions Libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_gambetta,,Lesguillier,Désiré-Jules,Sous-secrétaire d'État aux Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Gambetta
,gouv_briand_10,,Levasseur,Arthur,Haut-Commissaire au Logement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_8,,Levasseur,Arthur,Haut-Commissaire au Logement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_9,,Levasseur,Arthur,Haut-Commissaire au Logement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_painleve_2,,Levasseur,Arthur,Haut-Commissaire au Logement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(2)
,gouv_painleve_3,,Levasseur,Arthur,Haut-Commissaire au Logement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(3)
,gouv_ferry_2,,Lewal,Jules,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Jules_Ferry_(2)
,gouv_briand_10,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(10)
,gouv_briand_11,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_briand_8,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_briand_9,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(9)
,gouv_clemenceau_2,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_daladier_1,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(1)
,gouv_dupuy_2,,Leygues,Georges,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(2)
,gouv_dupuy_3,,Leygues,Georges,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(3)
,gouv_dupuy_4,,Leygues,Georges,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_5,,Leygues,Georges,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_herriot_3,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(3)
,gouv_leygues,,Leygues,Georges,Ministre des Affaires étrangères,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_leygues,,Leygues,Georges,Président du Conseil,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_paul_boncour,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Joseph_Paul-Boncour
,gouv_poincare_4,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_poincare_5,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_ribot_3,,Leygues,Georges,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(3)
,gouv_sarrien,,Leygues,Georges,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Ferdinand_Sarrien
,gouv_steeg,,Leygues,Georges,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_tardieu_1,,Leygues,Georges,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_waldeck_rousseau,,Leygues,Georges,Ministre de l'Instruction publique et des Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Waldeck-Rousseau
,gouv_leygues,,Lhopiteau,Gustave,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Lhopiteau,Gustave,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Lhopiteau,Gustave,Ministre de la Justice,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_blum_1,,Liautey,André,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(1)
,gouv_blum_2,,Liautey,André,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Blum_(2)
,gouv_chautemps_3,,Liautey,André,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(3)
,gouv_chautemps_4,,Liautey,André,Sous-secrétaire d’État à l'Agriculture,,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(4)
,gouv_tardieu_2,,Lillaz,Henri,Sous-secrétaire d’État à l'Enseignement technique,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_daladier_2,,Lisbonne,Émile,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(2)
,gouv_sarraut_1,,Lisbonne,Émile,Ministre de la Santé publique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Albert_Sarraut_(1)
,gouv_bourgeois,,Lockroy,Édouard,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Léon_Bourgeois
,gouv_brisson_2,,Lockroy,Édouard,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Henri_Brisson_(2)
,gouv_de_freycinet_3,,Lockroy,Édouard,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_de_Freycinet_(3)
,gouv_dupuy_4,,Lockroy,Édouard,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(4)
,gouv_dupuy_5,,Lockroy,Édouard,Ministre de la Marine,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(5)
,gouv_floquet,,Lockroy,Édouard,"Ministre de l'Instruction publique, des Beaux-Arts",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Floquet
,gouv_goblet,,Lockroy,Édouard,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_René_Goblet
,gouv_tirard_1,,Logerot,François,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(1)
,gouv_duclerc,,Logerotte,Jules,Sous-secrétaire d'État à l'Instruction publique et aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Duclerc
,gouv_fallieres,,Logerotte,Jules,Sous-secrétaire d'État à l'Instruction publique et aux Beaux-Arts,,,,https://fr.wikipedia.org/wiki/Gouvernement_Armand_Fallières
,gouv_dupuy_1,,Loizillon,Julien,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(1)
,gouv_ribot_2,,Loizillon,Julien,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(2)
,gouv_painleve_1,,Long,Maurice,Ministre du Ravitaillement,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_daladier_2,,Lorgeré,André,Sous-secrétaire d’État à l’Éducation nationale chargé de l’Éducation physique,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Daladier_(2)
,gouv_loubet,,Loubet,Émile,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Loubet
,gouv_loubet,,Loubet,Émile,Président du Conseil des ministres,,,,https://fr.wikipedia.org/wiki/Gouvernement_Émile_Loubet
,gouv_tirard_1,,Loubet,Émile,Ministre des Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Tirard_(1)
,gouv_ribot_1,,"Loubet ,",Émile,Ministre de l’Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(1)
,gouv_briand_11,,Loucheur,Louis,"Ministre du Travail, de l'Hygiène, de l'Assistance et des Prévoyances Sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_briand_6,,Loucheur,Louis,Sous-secrétaire d’État aux Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_briand_7,,Loucheur,Louis,Ministre des Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_briand_8,,Loucheur,Louis,Ministre des Finances,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(8)
,gouv_chautemps_1,,Loucheur,Louis,"Ministre du Travail, de l'Hygiène, de l'Assistance et des Prévoyances Sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_Camille_Chautemps_(1)
,gouv_clemenceau_2,,Loucheur,Louis,Ministre de l'Armement et des Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_clemenceau_2,,Loucheur,Louis,Ministre de la Reconstitution,,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Clemenceau_(2)
,gouv_herriot_2,,Loucheur,Louis,Ministre du Commerce et de l'Industrie,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(2)
,gouv_painleve_1,,Loucheur,Louis,Ministre de l'Armement et des Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Paul_Painlevé_(1)
,gouv_poincare_3,,Loucheur,Louis,"Ministre du Commerce, de l’Industrie, des Postes et des Télégraphes",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_poincare_4,,Loucheur,Louis,Ministre du Travail et de l'Hygiène et de l'Assistance et de la Prévoyance sociale,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(4)
,gouv_poincare_5,,Loucheur,Louis,"Ministre du Travail, de l'Hygiène, de l'Assistance et des Prévoyances Sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_ribot_5,,Loucheur,Louis,Sous-secrétaire d’État aux Fabrications de guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_steeg,,Loucheur,Louis,"Ministre de l'Économie nationale, du Commerce et de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Théodore_Steeg
,gouv_tardieu_1,,Loucheur,Louis,"Ministre du Travail, de l'Hygiène, de l'Assistance et des Prévoyances Sociales",,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_dupuy_2,,Lourties,Victor,"Ministre du Commerce, de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(2)
,gouv_dupuy_3,,Lourties,Victor,"Ministre du Commerce, de l'Industrie",,,,https://fr.wikipedia.org/wiki/Gouvernement_Charles_Dupuy_(3)
,gouv_briand_7,,Lugol,Georges,Sous-secrétaire d’État aux Régions libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_briand_6,,Lyautey,Hubert,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(6)
,gouv_briand_11,,Maginot,André,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(11)
,gouv_briand_7,,Maginot,André,"Ministre des Pensions, Primes et Allocations de guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Aristide_Briand_(7)
,gouv_doumergue_1,,Maginot,André,Sous-secrétaire d’État à la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(1)
,gouv_francois-marsal,,Maginot,André,Ministre de la Guerre et des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Frédéric_François-Marsal
,gouv_laval_1,,Maginot,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(1)
,gouv_laval_2,,Maginot,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_Pierre_Laval_(2)
,gouv_leygues,,Maginot,André,"Ministre des Pensions, des Primes et des Allocations de guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Georges_Leygues
,gouv_millerand_1,,Maginot,André,"Ministre des Pensions, Primes et Allocations de guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(1)
,gouv_millerand_2,,Maginot,André,"Ministre des Pensions, Primes et Allocations de guerre",,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Millerand_(2)
,gouv_poincare_2,,Maginot,André,Ministre de la Guerre et des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(2)
,gouv_poincare_3,,Maginot,André,Ministre de la Guerre et des Pensions,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(3)
,gouv_poincare_5,,Maginot,André,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Raymond_Poincaré_(5)
,gouv_ribot_5,,Maginot,André,Ministre des Colonies,,,,https://fr.wikipedia.org/wiki/Gouvernement_Alexandre_Ribot_(5)
,gouv_tardieu_1,,Maginot,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_2,,Maginot,André,Ministre de la Guerre,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
,gouv_tardieu_3,,Mahieu,Albert,Ministre de l'Intérieur,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(3)
,gouv_herriot_2,,Maître,Henri,Sous-secrétaire d'État aux Régions Libérées,,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(2)
,gouv_doumergue_2,,Mallarmé,André,"Ministre des Postes, Télégraphes et Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_Gaston_Doumergue_(2)
,gouv_herriot_2,,Mallarmé,André,"Sous-secrétaire d’État aux Travaux publics chargé des Ports, de la Marine Marchande et de la Pêche",,,,https://fr.wikipedia.org/wiki/Gouvernement_Édouard_Herriot_(2)
,gouv_tardieu_1,,Mallarmé,André,Sous-secrétaire d’État aux Travaux publics,,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(1)
,gouv_tardieu_2,,Mallarmé,André,"Ministre des Postes, Télégraphes et des Téléphones",,,,https://fr.wikipedia.org/wiki/Gouvernement_André_Tardieu_(2)
